164,44.038919,-123.020577,1
165,44.047108,-123.077481,1
166,44.062741,-123.103143,2
167,44.044644,-123.08982,1
168,44.011079,-123.077251,1
169,44.033145,-123.017263,1
170,44.045558,-123.073403,1
171,44.063403,-123.02647,2
172,44.061034,-123.097026,1
173,44.062905,-123.101796,1
174,44.064631,-123.137193,1
175,44.076018,-123.160399,1
176,44.083103,-123.127275,2
177,44.047486,-123.073082,1
178,44.084016,-123.094332,2
179,44.058794,-123.15126,1
180,44.040874,-123.143965,1
181,44.059641,-123.094881,1
182,44.03919,-123.092473,1
183,44.073998,-123.074285,1
184,44.068174,-123.137803,1
185,44.036628,-123.116531,1
186,44.045098,-123.081932,1
187,44.033255,-123.098363,2
188,44.049232,-123.033654,1
189,44.04104,-123.095759,1
190,44.042898,-123.077267,1
191,44.046326,-123.026904,1
192,44.025881,-123.084047,1
193,44.065347,-123.111963,1
194,44.06895,-123.105477,1
195,44.085682,-123.106904,1
196,44.064443,-123.146207,2
197,44.043425,-123.139378,2
198,44.033222,-123.08155,1
199,44.038754,-123.057784,1
200,44.046184,-123.078885,1
201,44.042898,-123.092892,1
202,44.048432,-123.120443,1
203,44.047792,-123.086856,1
204,44.044925,-123.034581,2
205,44.075509,-123.040436,1
206,44.033543,-123.076317,1
207,43.994428,-123.064732,1
208,44.044634,-123.062379,1
209,44.047622,-123.07875,2
210,44.04997,-123.093491,1
211,44.050129,-123.071197,1
212,44.050359,-123.095892,1
213,44.058712,-123.116995,1
214,44.067756,-123.076149,2
215,44.08713,-123.10593,1
216,44.067744,-123.111443,1
217,44.025892,-123.090561,2
218,44.035723,-123.071642,1
219,44.045041,-123.064123,1
220,44.058643,-123.107575,1
221,44.045658,-123.069127,1
222,44.042411,-123.092611,1
223,44.070291,-123.137814,1
224,44.02831,-123.081749,1
225,44.06533,-123.029789,1
226,44.04629,-123.089162,1
227,44.033797,-123.051719,1
228,44.054119,-123.095164,1
229,44.031259,-123.019734,1
230,44.046085,-123.07386,1
231,44.056619,-123.106864,2
232,44.046082,-123.092629,1
233,44.037895,-123.076316,1
234,44.073014,-123.140848,1
235,44.065645,-123.115383,2
236,44.063592,-123.064301,1
237,44.045211,-123.067001,2
238,44.021109,-123.090144,2
239,44.042882,-123.069496,1
240,44.055101,-123.091646,1
241,44.041862,-123.090784,1
242,44.076101,-123.105837,1
243,44.051518,-123.094463,1
244,44.082221,-123.028858,2
245,44.063146,-123.087522,1
246,44.040552,-123.117543,1
247,44.045186,-123.092006,1
248,44.056464,-123.108941,1
249,44.06783,-123.143317,1
250,44.047812,-123.079986,1
251,44.041458,-123.070477,1
252,44.045579,-123.071925,1
253,44.047794,-123.0932,1
254,44.047377,-123.127746,1
255,44.041011,-123.075268,1
256,44.044563,-123.112659,1
257,44.037061,-123.091198,1
258,44.079685,-123.167144,1
259,44.072165,-123.112555,1
260,44.039681,-123.111999,1
261,44.045755,-123.018061,1
262,44.043997,-123.063361,1
263,44.086028,-123.137278,1
264,44.041447,-123.076202,1
265,44.03541,-123.101111,1
266,44.065796,-123.019394,2
267,44.033404,-123.018442,1
268,44.047197,-123.12639,1
269,44.058346,-123.083463,1
270,44.046336,-123.05157,2
271,44.044809,-123.009805,1
272,44.047934,-123.08743,1
273,44.045762,-123.026683,1
274,44.040117,-123.081985,2
275,44.043383,-123.138521,1
276,44.033058,-123.017828,2
277,44.044332,-123.078476,1
278,44.063621,-123.106133,2
279,44.044528,-123.072251,1
280,44.077124,-123.032472,2
281,44.075613,-123.027914,1
282,44.080506,-123.116716,1
283,44.040411,-123.096261,1
284,44.047397,-123.077651,1
285,44.057922,-123.100472,1
286,44.047415,-123.104818,1
287,44.020891,-123.075527,1
288,44.045416,-123.092608,1
289,44.041542,-123.074488,1
290,44.047717,-123.134245,1
291,44.076023,-123.067203,1
292,44.049427,-123.028926,1
293,44.047208,-123.019269,1
294,44.074644,-123.113712,1
295,44.040614,-123.147099,2
296,44.04122,-123.074411,2
297,44.031711,-123.090856,2
298,44.030808,-123.082204,1
299,44.05,-123.093748,2
300,44.064409,-123.026019,1
301,44.049774,-123.105111,1
302,44.063153,-123.103414,1
303,44.060658,-123.095819,1
304,44.053662,-123.106688,1
305,44.058713,-123.088739,1
306,44.045721,-123.089312,2
307,44.043149,-123.060324,1
308,44.046761,-123.128113,2
309,44.009203,-123.112427,1
310,44.082912,-123.028218,1
311,44.012015,-123.028658,1
312,44.058371,-123.097395,1
313,44.082109,-123.024353,1
314,44.06046,-123.061151,2
315,44.068594,-123.039756,1
316,44.002633,-123.060479,1
317,44.050538,-123.09109,1
318,44.040129,-123.074858,1
319,44.054497,-123.092253,1
320,44.057426,-123.115147,1
321,44.074132,-123.039671,1
322,44.029638,-123.081949,1
323,44.039483,-123.071692,1
324,44.075049,-123.055032,1
325,44.087785,-123.106147,1
326,44.051484,-123.096988,1
327,44.00403,-123.082705,2
328,44.071204,-123.042819,2
329,44.074043,-123.116178,1
330,44.011761,-123.092823,1
331,44.047415,-123.080064,1
332,44.082474,-123.030211,2
333,44.045589,-123.072919,1
334,44.033857,-123.058251,1
335,44.085532,-123.123592,1
336,44.042915,-123.072628,1
337,44.045402,-123.089525,1
338,44.05439,-123.09004,1
339,44.010596,-123.0875,2
340,44.060207,-123.0654,1
341,44.060668,-123.100151,1
342,44.059291,-123.068073,1
343,44.041264,-123.078565,1
344,44.082135,-123.111624,1
345,44.086206,-123.084751,1
346,44.058805,-123.071202,1
347,44.045024,-123.040624,1
348,44.044807,-123.02995,1
349,44.071745,-123.017901,2
350,44.030918,-123.091015,2
351,44.046531,-123.103339,1
352,44.051767,-123.102005,1
353,44.04018,-123.127165,2
354,44.008826,-123.032587,2
355,44.060295,-123.027356,1
356,44.026727,-123.084357,1
357,44.007889,-123.037346,1
358,44.039239,-123.069868,1
359,44.040422,-123.144677,1
360,44.031015,-123.050437,2
361,44.014675,-123.020373,1
362,44.052072,-123.104363,1
363,44.044364,-123.08227,1
364,44.049837,-123.090274,1
365,44.046282,-123.077603,1
366,44.056142,-123.109688,1
367,44.044618,-123.103645,1
368,44.070571,-123.137105,1
369,44.046084,-123.01624,1
370,44.053427,-123.030787,1
371,44.051553,-123.014336,1
372,44.02225,-123.131969,1
373,44.049638,-123.095898,1
374,44.065349,-123.097577,1
375,44.069198,-123.103187,1
376,44.045437,-123.084399,1
377,44.05536,-123.104536,1
378,44.058291,-123.094727,1
379,44.020382,-123.080372,1
380,44.047568,-123.090368,1
381,44.048714,-123.094065,1
382,44.058486,-123.095673,1
383,44.048781,-123.027169,1
384,44.012935,-123.081803,2
385,44.02018,-123.106883,1
386,44.064205,-123.11749,1
387,44.049576,-123.105347,1
388,44.049782,-123.08249,1
389,44.072907,-123.03322,1
390,44.085144,-123.137745,1
391,44.060726,-123.0763,1
392,44.048967,-123.012403,1
393,44.049378,-123.090183,1
394,44.044811,-123.103848,2
395,44.068076,-123.111048,1
396,44.052002,-123.118077,1
397,44.067164,-123.11414,2
398,44.036777,-123.07144,1
399,44.045602,-123.082948,1
400,44.032357,-123.087899,1
401,44.047439,-123.075458,1
402,44.03734,-123.098625,1
403,44.043745,-123.071969,1
404,44.018842,-123.081975,1
405,44.051176,-123.090877,1
406,44.072908,-123.112229,2
407,44.043215,-123.117674,1
408,44.052043,-123.096846,1
409,44.034456,-123.075039,1
410,44.052437,-123.108953,1
411,44.050701,-123.090481,1
412,44.052,-123.09038,1
413,44.045696,-123.09833,1
414,44.044133,-123.074802,1
415,44.030102,-123.082416,1
416,44.061319,-123.095558,1
417,44.045361,-123.088266,1
418,44.029998,-123.075097,1
419,44.050868,-123.09146,1
420,44.012857,-123.076758,2
421,44.047674,-123.082452,1
422,44.064192,-123.079352,1
423,44.044439,-123.075456,1
424,44.030332,-123.072626,1
425,44.05945,-123.078699,1
426,44.035427,-123.108438,1
427,44.067147,-123.106343,1
428,44.063913,-123.10388,1
429,44.031751,-123.074231,1
430,44.041943,-123.092629,1
431,44.057261,-123.113545,1
432,44.03996,-123.077569,1
433,44.060509,-123.07148,1
434,44.045843,-123.07619,1
435,44.044517,-123.074763,1
436,44.071057,-123.093634,1
437,44.039961,-123.079378,1
438,44.046462,-123.114368,1
439,44.050824,-123.103537,2
440,44.036669,-123.114919,1
441,44.050399,-123.092173,1
442,44.043711,-123.077615,1
443,44.040886,-123.09191,2
444,44.058407,-123.096907,1
445,44.045361,-123.086433,1
446,44.037128,-123.099702,2
447,44.059213,-123.088517,1
448,44.050653,-123.094368,1
449,44.025763,-123.07563,1
450,44.045938,-123.091079,1
451,44.020676,-123.075533,1
452,44.057002,-123.103188,1
453,44.059679,-123.085014,2
454,44.049516,-123.105991,1
455,44.052082,-123.107422,1
456,44.05706,-123.103459,1
457,44.038894,-123.094301,1
458,44.068379,-123.107057,1
459,44.058353,-123.077209,1
460,44.066241,-123.076499,2
461,44.031893,-123.073445,1
462,44.060015,-123.09118,1
463,44.048902,-123.092641,1
464,44.019588,-123.101276,1
465,44.015325,-123.083058,1
466,44.062487,-123.098774,1
467,44.048622,-123.114165,1
468,44.064724,-123.096415,1
469,44.049842,-123.0893,1
470,44.047562,-123.125258,2
471,44.06413,-123.106425,1
472,44.03429,-123.074807,1
473,44.066637,-123.071722,1
474,44.043709,-123.079835,1
475,44.052223,-123.126134,1
476,44.051987,-123.110798,1
477,44.063415,-123.102817,1
478,44.054124,-123.094135,1
479,44.059788,-123.076878,1
480,44.028057,-123.105736,1
481,44.028419,-123.105364,1
482,44.043954,-123.077142,1
483,44.067533,-123.111865,1
484,44.066415,-123.071671,1
485,44.0456,-123.091353,1
486,44.052461,-123.105068,2
487,44.034467,-123.106172,1
488,44.039824,-123.076054,1
489,44.030581,-123.075348,2
490,44.043731,-123.077033,1
491,44.065144,-123.117133,1
492,44.045449,-123.079339,2
493,44.04779,-123.092628,1
494,44.036666,-123.074751,1
495,44.058867,-123.087426,1
496,44.013618,-123.081763,1
497,44.033235,-123.097279,1
498,44.040183,-123.12501,1
499,44.045319,-123.074418,1
500,44.052016,-123.112053,1
501,44.054776,-123.097405,2
502,44.046422,-123.07738,1
503,44.04531,-123.092882,1
504,44.050791,-123.105071,1
505,44.032759,-123.128589,1
506,44.051554,-123.09264,1
507,44.04546,-123.077432,1
508,44.021426,-123.101511,1
509,44.036904,-123.112382,2
510,44.04763,-123.092109,1
511,44.050996,-123.111332,1
512,44.057202,-123.11043,1
513,44.055065,-123.092731,1
514,44.046351,-123.072142,1
515,44.064778,-123.102332,1
516,44.042113,-123.093013,1
517,44.055898,-123.093652,1
518,44.055618,-123.08979,1
519,44.042815,-123.071301,1
520,44.02877,-123.103887,1
521,44.046007,-123.075372,1
522,44.044795,-123.074767,1
523,44.045966,-123.080091,1
524,44.057146,-123.109241,1
525,44.080168,-123.199766,1
526,44.031116,-123.098359,1
527,44.035022,-123.085118,1
528,44.026042,-123.092833,1
529,44.056816,-123.083869,1
530,44.037451,-123.059166,1
531,44.029596,-122.99716,1
532,44.04622,-123.080282,1
533,44.047111,-123.075439,1
534,44.049535,-123.094146,1
535,44.056152,-123.107647,1
536,44.08301,-123.039752,1
537,44.045487,-123.187188,1
538,44.037537,-123.056908,1
539,44.069918,-123.005392,1
540,44.038995,-123.080296,1
541,44.045151,-123.069853,1
542,44.062723,-123.016106,1
543,44.022117,-123.081345,1
544,44.014286,-123.019772,1
545,44.071703,-123.107329,1
546,44.024348,-123.074316,2
547,44.04997,-123.094441,1
548,44.042677,-123.066827,2
549,44.056463,-123.107315,1
550,44.037897,-123.079147,1
551,44.052236,-123.113036,1
552,44.068531,-123.075778,1
553,44.048356,-123.050395,1
554,44.045414,-123.016254,2
555,44.041302,-123.144376,1
556,44.00984,-123.034975,1
557,44.046613,-123.076695,1
558,44.051899,-123.105567,1
559,44.038396,-123.056692,1
560,44.084433,-123.156855,1
561,44.046039,-122.994877,1
562,44.048624,-123.15378,1
563,44.051507,-123.104735,1
564,44.046464,-123.06949,1
565,44.046077,-123.016718,1
566,44.039248,-123.044798,1
567,44.045592,-123.166726,1
568,44.057362,-123.106383,1
569,44.077325,-123.078132,1
570,44.048352,-123.027061,1
571,44.045592,-123.075587,1
572,44.049355,-123.0923,1
573,44.044465,-123.094415,1
574,44.034875,-123.073276,1
575,44.04513,-123.065443,1
576,44.04348,-122.963211,1
577,44.049353,-123.005425,1
578,44.043309,-123.078328,1
579,44.037035,-123.137903,1
580,44.047503,-123.076805,1
581,44.042304,-123.078775,1
582,44.046211,-123.076354,1
583,44.069097,-123.056589,1
584,44.058489,-123.071963,1
585,44.046008,-123.023559,1
586,44.039105,-123.08348,1
587,44.030215,-123.074999,1
588,44.024651,-123.088825,1
589,44.056488,-122.986455,1
590,44.078078,-123.11985,2
591,44.04817,-123.018367,1
592,44.050527,-123.097172,1
593,44.058793,-123.039545,1
594,44.045981,-122.963744,1
595,44.047549,-123.02726,1
596,44.079982,-123.114177,1
597,44.049872,-123.121062,1
598,44.067644,-123.027025,1
599,44.04887,-123.086324,1
600,44.044181,-123.071714,1
601,44.056339,-123.033764,1
602,44.028825,-123.090489,1
603,44.040892,-123.092325,1
604,44.081174,-123.102688,1
605,44.045522,-123.080069,1
606,44.0117,-123.021291,1
607,44.04838,-123.09688,1
608,44.055302,-123.10481,1
609,44.047398,-122.942898,1
610,44.045579,-123.090813,1
611,44.04259,-123.077739,2
612,44.048981,-123.110686,1
613,44.054229,-123.090163,1
614,44.072302,-123.045939,1
615,44.058765,-123.003152,2
616,44.055518,-123.097575,1
617,44.079186,-123.11387,1
618,44.047191,-123.02509,1
619,44.072561,-123.14877,1
620,44.044292,-123.079905,1
621,44.070021,-123.112846,1
622,44.047548,-123.045894,1
623,44.084128,-123.063707,1
624,44.057096,-123.030834,2
625,44.070643,-123.10848,1
626,44.079151,-123.067624,1
627,44.057783,-123.178628,2
628,44.039826,-123.09307,1
629,44.030129,-123.09056,1
630,44.044714,-123.09455,1
631,44.041473,-123.092538,1
632,44.030735,-123.074366,1
633,44.043012,-122.96929,1
634,44.044852,-123.073942,1
635,44.058357,-123.178352,1
636,44.039968,-123.117907,2
637,44.01454,-123.084083,1
638,44.047605,-123.09593,1
639,44.073653,-123.092314,1
640,44.055387,-123.108266,1
641,44.037417,-123.06941,1
642,44.045436,-123.18928,1
643,44.034608,-123.071686,2
644,44.079721,-123.027032,1
645,44.078641,-123.168531,1
646,44.076777,-123.037434,1
647,44.050473,-123.1065,1
648,44.070467,-123.068702,1
649,44.04326,-123.054859,2
650,44.045856,-122.936388,1
651,44.075934,-123.115535,1
652,44.057284,-123.045393,1
653,44.040439,-123.03117,1
654,44.049178,-123.061416,1
655,44.034402,-123.077552,1
656,44.008575,-123.032031,1
657,44.046769,-123.088596,1
658,44.047612,-123.091118,1
659,44.069802,-123.028544,1
660,44.04391,-123.092496,1
661,44.064781,-123.112272,1
662,44.041077,-123.092947,1
663,44.078549,-123.080861,2
664,44.047136,-123.015675,1
665,44.07286,-123.116398,1
666,44.0454,-123.081093,1
667,44.060654,-123.093853,1
668,44.016517,-123.047085,1
669,44.057379,-123.018989,1
670,44.044161,-123.07579,1
671,44.070297,-123.171478,1
672,44.084474,-123.138227,2
673,44.043567,-123.074337,2
674,44.048187,-123.150764,2
675,44.042856,-123.068418,1
676,44.037918,-123.073194,1
677,44.070606,-123.159473,2
678,44.039398,-123.057416,1
679,44.038226,-123.162689,1
680,44.011499,-123.086295,1
681,44.048924,-123.168816,1
682,44.019662,-123.097063,1
683,44.063409,-123.101829,1
684,44.055348,-123.039589,1
685,44.046765,-123.092485,1
686,44.02532,-122.953983,1
687,44.025121,-123.082943,2
688,44.070234,-123.016443,1
689,44.042067,-123.078618,1
690,44.047158,-123.0913,1
691,44.034851,-123.053404,2
692,44.041227,-123.096838,1
693,44.064051,-123.077639,2
694,44.075704,-123.058985,2
695,44.066623,-122.971284,1
696,44.062222,-123.101683,1
697,44.054189,-123.031233,2
698,44.046345,-123.021674,1
699,44.039622,-123.073239,1
700,44.04042,-123.13171,1
701,44.026816,-122.955563,1
702,44.048908,-123.093332,1
703,44.070557,-123.172108,1
704,44.071542,-123.184636,1
705,44.056812,-123.11086,1
706,44.049774,-123.026237,1
707,44.064203,-123.104868,1
708,44.009251,-123.034174,1
709,44.045607,-123.083772,1
710,44.081696,-123.063027,2
711,44.034464,-123.080504,1
712,44.024718,-123.082809,1
713,44.054012,-123.097522,1
714,44.046955,-123.136169,2
715,44.080726,-123.02534,1
716,44.071541,-123.031527,2
717,44.051481,-123.042698,1
718,44.045314,-123.064966,1
719,44.014992,-123.019972,2
720,44.050612,-123.095899,1
721,44.049092,-123.071468,1
722,44.047765,-123.071396,2
723,44.046313,-123.115799,1
724,44.078747,-123.045662,1
725,44.066362,-123.139766,1
726,44.043625,-122.980949,1
727,44.044902,-123.131843,1
728,44.01143,-123.028608,1
729,44.045526,-123.024125,1
730,44.066738,-123.104708,2
731,44.06896,-123.005101,1
732,44.060759,-122.998919,2
733,44.069928,-123.039426,1
734,44.057044,-123.027115,1
735,44.020399,-123.106324,1
736,44.05994,-123.092762,2
737,44.049361,-123.092582,1
738,44.036782,-123.083203,2
739,44.041129,-123.038491,1
740,44.045976,-122.989594,2
741,44.021192,-123.096745,1
742,44.021542,-123.099938,1
743,44.077504,-123.088904,1
744,44.046596,-123.018109,1
745,44.044698,-123.069867,1
746,44.072973,-123.02078,1
747,44.085718,-123.138214,1
748,44.027277,-122.955877,2
749,44.044669,-122.963487,2
750,44.072711,-123.0924,1
751,44.045356,-123.02592,1
752,44.045469,-122.950659,1
753,44.045429,-123.085679,1
754,44.055337,-123.109782,1
755,44.050009,-123.088337,2
756,44.039276,-123.020487,1
757,44.056406,-123.110336,1
758,44.027204,-123.081655,1
759,44.080284,-123.110595,2
760,44.059386,-122.997824,1
761,44.057164,-123.02412,2
762,44.051043,-123.109627,1
763,44.049994,-123.097,1
764,44.051925,-123.092451,1
765,44.043164,-123.073679,1
766,44.047625,-123.094157,1
767,44.058605,-123.11168,1
768,44.01716,-123.082202,2
769,44.030836,-123.050169,1
770,44.045487,-123.021986,1
771,44.046181,-123.071536,1
772,44.067128,-123.112876,1
773,44.080414,-123.025347,1
774,44.078282,-123.157251,2
775,44.047835,-123.143746,1
776,44.046591,-123.078536,1
777,44.032232,-123.019797,1
778,44.046291,-123.052279,1
779,44.052291,-123.092935,1
780,44.05408,-123.106561,1
781,44.035686,-123.07295,1
782,44.048705,-123.023656,1
783,44.026202,-123.082522,1
784,44.044689,-123.095649,2
785,44.040253,-123.114395,1
786,44.037448,-123.151336,1
787,44.060789,-123.097369,1
788,44.052171,-123.177981,1
789,44.048448,-123.138079,1
790,44.056691,-123.035913,2
791,44.07102,-123.15827,1
792,44.047997,-123.117674,1
793,44.040675,-123.11635,1
794,44.049565,-123.123131,1
795,44.032448,-123.074583,1
796,44.045598,-122.970906,2
797,44.059915,-123.109375,1
798,44.050813,-122.977674,1
799,44.056336,-123.010568,2
800,44.019155,-123.097634,1
801,44.022052,-123.101447,2
802,44.061431,-123.096906,1
803,44.081402,-123.073804,1
804,44.051393,-123.095687,1
805,44.046873,-123.131036,1
806,44.039322,-123.05787,2
807,44.057224,-123.000399,1
808,44.040088,-123.078524,1
809,44.066778,-123.112461,1
810,44.046017,-123.11237,2
811,44.043209,-122.943587,1
812,44.052182,-123.011963,2
813,44.010289,-123.034799,2
814,44.050245,-123.050405,1
815,44.051091,-123.092632,1
816,44.032502,-123.080496,1
817,44.038994,-123.069441,1
818,44.075024,-123.044979,1
819,44.063418,-123.029698,1
820,44.047555,-123.046718,1
821,44.040784,-123.07842,1
822,44.073688,-123.147355,1
823,44.04488,-123.077477,1
824,44.05696,-123.089934,1
825,44.083683,-123.116601,1
826,44.045727,-123.019251,1
827,44.034141,-123.082343,2
828,44.07469,-123.0392,1
829,44.010045,-123.032766,1
830,44.023678,-123.060134,1
831,44.073551,-123.04267,2
832,44.081886,-123.033229,1
833,44.049146,-123.095073,1
834,44.045953,-123.021581,1
835,44.041512,-123.115456,1
836,44.080023,-123.074087,2
837,44.027408,-123.105389,1
838,44.046022,-123.085363,1
839,44.044339,-123.05259,1
840,44.043063,-123.102504,1
841,44.060402,-123.083227,1
842,44.050129,-123.097451,1
843,44.053094,-123.09601,1
844,44.027714,-123.105099,1
845,44.073195,-123.092613,2
846,44.066402,-123.161702,1
847,44.111339,-123.135829,2
848,44.057295,-122.918425,2
849,44.003701,-122.98082,2
850,44.122813,-123.140497,1
851,43.941623,-122.838212,1
852,44.064491,-123.207836,1
853,44.066557,-122.809883,1
854,43.947928,-122.723722,2
855,44.088548,-123.034527,2
856,44.104431,-123.062592,1
857,44.11404,-123.274646,1
858,44.050289,-123.355905,1
859,44.148129,-122.587044,1
860,43.949188,-122.723542,1
861,43.921956,-122.782002,1
862,44.087032,-123.193978,1
863,44.005221,-122.981403,1
864,44.056991,-123.370543,2
865,44.048358,-122.926489,2
866,44.093479,-123.127959,1
867,44.102799,-123.170068,1
868,43.966436,-122.931212,1
869,44.090313,-123.088268,1
870,44.050868,-122.918188,1
871,43.997309,-123.012441,1
872,44.087126,-123.196958,2
873,44.125138,-123.141752,2
874,44.140059,-123.159744,1
875,44.097628,-123.169457,1
876,43.921161,-122.814675,2
877,43.993565,-123.010176,1
878,43.986149,-123.07919,1
879,44.18852,-123.152759,1
880,44.046931,-122.915694,2
881,44.185455,-122.909562,1
882,44.087648,-123.169897,1
883,44.175998,-123.165002,1
884,44.000696,-123.238198,1
885,44.132993,-123.145339,1
886,44.04727,-122.926215,1
887,43.996979,-123.099687,1
888,44.027046,-122.920405,1
889,44.137588,-122.610883,2
890,43.919504,-123.017049,1
891,44.032301,-122.926402,2
892,44.05374,-122.909718,2
893,43.949453,-122.797046,1
894,43.95971,-122.817249,1
895,44.088418,-123.042212,1
896,44.119567,-123.14907,1
897,44.108721,-123.134894,1
898,44.119053,-123.212187,1
899,44.101561,-123.085316,1
900,44.061637,-123.311511,1
901,44.100393,-123.127856,2
902,44.141857,-122.914775,1
903,43.988746,-123.067402,1
904,44.051711,-122.917909,1
905,44.058234,-123.369171,1
906,44.093066,-123.37069,1
907,44.050208,-123.347046,1
908,44.052882,-123.348267,1
909,44.051154,-123.359144,1
910,44.087247,-123.119265,2
911,44.108289,-123.052528,2
912,44.189602,-123.127825,1
913,44.189903,-123.280815,2
914,44.048102,-123.330837,1
915,44.109353,-123.052269,1
916,44.096765,-123.123387,1
917,43.980339,-123.102624,2
918,44.116771,-123.137525,1
919,44.167758,-123.201653,1
920,44.115315,-123.277431,1
921,44.052871,-123.30622,1
922,43.922999,-122.7833,2
923,44.178322,-122.851154,1
924,43.910883,-123.019255,2
925,44.052854,-122.919802,1
926,44.057362,-122.907915,2
927,43.959732,-123.09654,1
928,44.031871,-122.926419,1
929,44.055644,-122.919311,1
930,44.002897,-122.980299,1
931,43.979693,-123.101424,1
932,43.938131,-122.845535,2
